target_id,source_table,source_location,portfolio_set,model,statistic,uncertainty_type,published_value,published_decimals,tolerance,generated_column,replication_mode,generated_value,difference,within_published_rounding,status,published_uncertainty,generated_uncertainty,uncertainty_difference,uncertainty_within_published_rounding,uncertainty_status,uncertainty_monte_carlo_standard_error,uncertainty_tolerance_attainable
TBL5_REV_DIF_MEAN_EXCESS_RETURN,Table 5,article_pdf:p.944:Table 5,long_term_reversal,market_plus_fedfunds_innovation,mean_excess_return_dif,none,0.41,2,0.005,mean_excess_return_dif,documented_reconstruction,0.3972688492063493,-0.01273115079365067,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_REV_DIF_RISK_PREMIUM_MARKET,Table 5,article_pdf:p.944:Table 5,long_term_reversal,market_plus_fedfunds_innovation,risk_premium_market_dif,none,-0.01,2,0.005,risk_premium_market_dif,documented_reconstruction,-0.0149446414181018,-0.004944641418101799,True,recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_REV_DIF_RISK_PREMIUM_RATE,Table 5,article_pdf:p.944:Table 5,long_term_reversal,market_plus_fedfunds_innovation,risk_premium_rate_dif,none,0.25,2,0.005,risk_premium_rate_dif,documented_reconstruction,0.2415861562597839,-0.008413843740216087,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_REV_DIF_PRICING_ERROR,Table 5,article_pdf:p.944:Table 5,long_term_reversal,market_plus_fedfunds_innovation,pricing_error_dif,none,0.17,2,0.005,pricing_error_dif,documented_reconstruction,0.1706273343646672,0.0006273343646671925,True,recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IA_D1_MEAN_EXCESS_RETURN,Table 5,article_pdf:p.944:Table 5,investment_to_assets,market_plus_fedfunds_innovation,mean_excess_return_d1,none,0.76,2,0.005,mean_excess_return_d1,documented_reconstruction,0.7718253968253967,0.011825396825396739,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IA_D1_RISK_PREMIUM_MARKET,Table 5,article_pdf:p.944:Table 5,investment_to_assets,market_plus_fedfunds_innovation,risk_premium_market_d1,none,0.61,2,0.005,risk_premium_market_d1,documented_reconstruction,0.617059906747026,0.007059906747026057,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IA_D1_RISK_PREMIUM_RATE,Table 5,article_pdf:p.944:Table 5,investment_to_assets,market_plus_fedfunds_innovation,risk_premium_rate_d1,none,0.12,2,0.005,risk_premium_rate_d1,documented_reconstruction,0.1015970855754338,-0.018402914424566194,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IA_D1_PRICING_ERROR,Table 5,article_pdf:p.944:Table 5,investment_to_assets,market_plus_fedfunds_innovation,pricing_error_d1,none,0.03,2,0.005,pricing_error_d1,documented_reconstruction,0.0531684045029369,0.023168404502936904,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IA_D10_MEAN_EXCESS_RETURN,Table 5,article_pdf:p.944:Table 5,investment_to_assets,market_plus_fedfunds_innovation,mean_excess_return_d10,none,0.34,2,0.005,mean_excess_return_d10,documented_reconstruction,0.3438438492063492,0.0038438492063491703,True,recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IA_D10_RISK_PREMIUM_MARKET,Table 5,article_pdf:p.944:Table 5,investment_to_assets,market_plus_fedfunds_innovation,risk_premium_market_d10,none,0.72,2,0.005,risk_premium_market_d10,documented_reconstruction,0.7289619811961479,0.008961981196147883,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IA_D10_RISK_PREMIUM_RATE,Table 5,article_pdf:p.944:Table 5,investment_to_assets,market_plus_fedfunds_innovation,risk_premium_rate_d10,none,-0.26,2,0.005,risk_premium_rate_d10,documented_reconstruction,-0.2720827638016213,-0.012082763801621266,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IA_D10_PRICING_ERROR,Table 5,article_pdf:p.944:Table 5,investment_to_assets,market_plus_fedfunds_innovation,pricing_error_d10,none,-0.12,2,0.005,pricing_error_d10,documented_reconstruction,-0.1130353681881773,0.006964631811822691,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IA_DIF_MEAN_EXCESS_RETURN,Table 5,article_pdf:p.944:Table 5,investment_to_assets,market_plus_fedfunds_innovation,mean_excess_return_dif,none,0.42,2,0.005,mean_excess_return_dif,documented_reconstruction,0.4279815476190475,0.007981547619047513,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IA_DIF_RISK_PREMIUM_MARKET,Table 5,article_pdf:p.944:Table 5,investment_to_assets,market_plus_fedfunds_innovation,risk_premium_market_dif,none,-0.11,2,0.005,risk_premium_market_dif,documented_reconstruction,-0.1119020744491218,-0.001902074449121799,True,recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IA_DIF_RISK_PREMIUM_RATE,Table 5,article_pdf:p.944:Table 5,investment_to_assets,market_plus_fedfunds_innovation,risk_premium_rate_dif,none,0.38,2,0.005,risk_premium_rate_dif,documented_reconstruction,0.3736798493770552,-0.006320150622944831,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IA_DIF_PRICING_ERROR,Table 5,article_pdf:p.944:Table 5,investment_to_assets,market_plus_fedfunds_innovation,pricing_error_dif,none,0.15,2,0.005,pricing_error_dif,documented_reconstruction,0.1662037726911142,0.0162037726911142,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_PIA_D1_MEAN_EXCESS_RETURN,Table 5,article_pdf:p.944:Table 5,ppe_investment,market_plus_fedfunds_innovation,mean_excess_return_d1,none,0.85,2,0.005,mean_excess_return_d1,documented_reconstruction,0.8710085317460317,0.021008531746031678,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_PIA_D1_RISK_PREMIUM_MARKET,Table 5,article_pdf:p.944:Table 5,ppe_investment,market_plus_fedfunds_innovation,risk_premium_market_d1,none,0.59,2,0.005,risk_premium_market_d1,documented_reconstruction,0.5988739248808259,0.008873924880825945,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_PIA_D1_RISK_PREMIUM_RATE,Table 5,article_pdf:p.944:Table 5,ppe_investment,market_plus_fedfunds_innovation,risk_premium_rate_d1,none,0.16,2,0.005,risk_premium_rate_d1,documented_reconstruction,0.157902691799115,-0.0020973082008849953,True,recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_PIA_D1_PRICING_ERROR,Table 5,article_pdf:p.944:Table 5,ppe_investment,market_plus_fedfunds_innovation,pricing_error_d1,none,0.1,2,0.005,pricing_error_d1,documented_reconstruction,0.1142319150660907,0.0142319150660907,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_PIA_D10_MEAN_EXCESS_RETURN,Table 5,article_pdf:p.944:Table 5,ppe_investment,market_plus_fedfunds_innovation,mean_excess_return_d10,none,0.36,2,0.005,mean_excess_return_d10,documented_reconstruction,0.3642660714285714,0.0042660714285714385,True,recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_PIA_D10_RISK_PREMIUM_MARKET,Table 5,article_pdf:p.944:Table 5,ppe_investment,market_plus_fedfunds_innovation,risk_premium_market_d10,none,0.67,2,0.005,risk_premium_market_d10,documented_reconstruction,0.6785107689078119,0.008510768907811883,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_PIA_D10_RISK_PREMIUM_RATE,Table 5,article_pdf:p.944:Table 5,ppe_investment,market_plus_fedfunds_innovation,risk_premium_rate_d10,none,-0.17,2,0.005,risk_premium_rate_d10,documented_reconstruction,-0.1892102376490793,-0.01921023764907928,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_PIA_D10_PRICING_ERROR,Table 5,article_pdf:p.944:Table 5,ppe_investment,market_plus_fedfunds_innovation,pricing_error_d10,none,-0.14,2,0.005,pricing_error_d10,documented_reconstruction,-0.1250344598301612,0.014965540169838809,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_PIA_DIF_MEAN_EXCESS_RETURN,Table 5,article_pdf:p.944:Table 5,ppe_investment,market_plus_fedfunds_innovation,mean_excess_return_dif,none,0.49,2,0.005,mean_excess_return_dif,documented_reconstruction,0.5067424603174602,0.016742460317460184,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_PIA_DIF_RISK_PREMIUM_MARKET,Table 5,article_pdf:p.944:Table 5,ppe_investment,market_plus_fedfunds_innovation,risk_premium_market_dif,none,-0.08,2,0.005,risk_premium_market_dif,documented_reconstruction,-0.079636844026986,0.0003631559730140066,True,recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_PIA_DIF_RISK_PREMIUM_RATE,Table 5,article_pdf:p.944:Table 5,ppe_investment,market_plus_fedfunds_innovation,risk_premium_rate_dif,none,0.34,2,0.005,risk_premium_rate_dif,documented_reconstruction,0.3471129294481943,0.0071129294481942495,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_PIA_DIF_PRICING_ERROR,Table 5,article_pdf:p.944:Table 5,ppe_investment,market_plus_fedfunds_innovation,pricing_error_dif,none,0.23,2,0.005,pricing_error_dif,documented_reconstruction,0.239266374896252,0.009266374896251983,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IVG_D1_MEAN_EXCESS_RETURN,Table 5,article_pdf:p.944:Table 5,inventory_growth,market_plus_fedfunds_innovation,mean_excess_return_d1,none,0.76,2,0.005,mean_excess_return_d1,documented_reconstruction,0.7620513888888889,0.0020513888888888943,True,recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IVG_D1_RISK_PREMIUM_MARKET,Table 5,article_pdf:p.944:Table 5,inventory_growth,market_plus_fedfunds_innovation,risk_premium_market_d1,none,0.62,2,0.005,risk_premium_market_d1,documented_reconstruction,0.6275627290086678,0.0075627290086678345,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IVG_D1_RISK_PREMIUM_RATE,Table 5,article_pdf:p.944:Table 5,inventory_growth,market_plus_fedfunds_innovation,risk_premium_rate_d1,none,-0.05,2,0.005,risk_premium_rate_d1,documented_reconstruction,-0.0557067014140493,-0.005706701414049296,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IVG_D1_PRICING_ERROR,Table 5,article_pdf:p.944:Table 5,inventory_growth,market_plus_fedfunds_innovation,pricing_error_d1,none,0.19,2,0.005,pricing_error_d1,documented_reconstruction,0.1901953612942704,0.00019536129427039084,True,recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IVG_D10_MEAN_EXCESS_RETURN,Table 5,article_pdf:p.944:Table 5,inventory_growth,market_plus_fedfunds_innovation,mean_excess_return_d10,none,0.4,2,0.005,mean_excess_return_d10,documented_reconstruction,0.4157781746031747,0.015778174603174655,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IVG_D10_RISK_PREMIUM_MARKET,Table 5,article_pdf:p.944:Table 5,inventory_growth,market_plus_fedfunds_innovation,risk_premium_market_d10,none,0.71,2,0.005,risk_premium_market_d10,documented_reconstruction,0.714633403997735,0.004633403997735042,True,recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IVG_D10_RISK_PREMIUM_RATE,Table 5,article_pdf:p.944:Table 5,inventory_growth,market_plus_fedfunds_innovation,risk_premium_rate_d10,none,-0.17,2,0.005,risk_premium_rate_d10,documented_reconstruction,-0.1661097805895213,0.003890219410478707,True,recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IVG_D10_PRICING_ERROR,Table 5,article_pdf:p.944:Table 5,inventory_growth,market_plus_fedfunds_innovation,pricing_error_d10,none,-0.14,2,0.005,pricing_error_d10,documented_reconstruction,-0.132745448805039,0.0072545511949610175,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IVG_DIF_MEAN_EXCESS_RETURN,Table 5,article_pdf:p.944:Table 5,inventory_growth,market_plus_fedfunds_innovation,mean_excess_return_dif,none,0.36,2,0.005,mean_excess_return_dif,documented_reconstruction,0.3462732142857142,-0.01372678571428576,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IVG_DIF_RISK_PREMIUM_MARKET,Table 5,article_pdf:p.944:Table 5,inventory_growth,market_plus_fedfunds_innovation,risk_premium_market_dif,none,-0.09,2,0.005,risk_premium_market_dif,documented_reconstruction,-0.0870706749890671,0.00292932501093289,True,recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IVG_DIF_RISK_PREMIUM_RATE,Table 5,article_pdf:p.944:Table 5,inventory_growth,market_plus_fedfunds_innovation,risk_premium_rate_dif,none,0.11,2,0.005,risk_premium_rate_dif,documented_reconstruction,0.1104030791754719,0.00040307917547190153,True,recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
TBL5_IVG_DIF_PRICING_ERROR,Table 5,article_pdf:p.944:Table 5,inventory_growth,market_plus_fedfunds_innovation,pricing_error_dif,none,0.33,2,0.005,pricing_error_dif,documented_reconstruction,0.3229408100993094,-0.007059189900690599,False,not_recovered_within_published_rounding,,,,,not_attempted_no_generated_counterpart,,
