omitted_family,portfolio_set,model,n_assets,n_months,lambda_rate,lambda_market,shanken_se_lambda_rate,baseline_lambda_rate,baseline_lambda_market,asset,family,decile,beta_rate,baseline_beta_rate,pi_rate,baseline_pi_rate,pi_rate_change,family_spread_baseline,family_spread_refit,family_spread_change,family_material_baseline,family_material_refit,family_sign_reversal,family_materiality_lost,family_gate_passes
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_03,inventory_growth,decile_03,-0.0645053741149414,-0.0645053741149414,0.04371474955655572,0.04505471753621175,-0.0013399679796560274,-0.1907630266549669,-0.18508956200136034,0.005673464653606547,False,False,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_04,inventory_growth,decile_04,-0.2787481552267323,-0.2787481552267323,0.18890528056430594,0.1946957066724694,-0.005790426108163466,-0.1907630266549669,-0.18508956200136034,0.005673464653606547,False,False,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_05,inventory_growth,decile_05,-0.41941719616829937,-0.41941719616829937,0.28423550660352087,0.29294804599568375,-0.008712539392162877,-0.1907630266549669,-0.18508956200136034,0.005673464653606547,False,False,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_06,inventory_growth,decile_06,-0.16239124077594566,-0.16239124077594566,0.11005117818632242,0.11342452600116713,-0.0033733478148447182,-0.1907630266549669,-0.18508956200136034,0.005673464653606547,False,False,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_07,inventory_growth,decile_07,0.20886192148974358,0.20886192148974358,-0.14154396769416272,-0.14588264940565845,0.004338681711495734,-0.1907630266549669,-0.18508956200136034,0.005673464653606547,False,False,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_08,inventory_growth,decile_08,-0.010938040972533189,-0.010938040972533189,0.007412618379696812,0.007639833939089486,-0.0002272155593926739,-0.1907630266549669,-0.18508956200136034,0.005673464653606547,False,False,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_09,inventory_growth,decile_09,0.1661039221859966,0.1661039221859966,-0.11256723115478451,-0.11601770237642117,0.003450471221636664,-0.1907630266549669,-0.18508956200136034,0.005673464653606547,False,False,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,inventory_growth__decile_10,inventory_growth,decile_10,0.41092621682725206,0.41092621682725206,-0.2784812413120373,-0.2870173978742572,0.008536156562219899,-0.1907630266549669,-0.18508956200136034,0.005673464653606547,False,False,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_01,investment_to_assets,decile_01,-0.12781201524500202,-0.12781201524500202,0.08661712785043386,0.08927216256953241,-0.002655034719098545,-0.3283480827585187,-0.3185827143101594,0.00976536844835929,True,True,False,False,True
equity_duration,all_seven_families_joint__minus__equity_duration,market_plus_fedfunds_innovation,60,504,-0.6776915901403953,0.5994367474000474,0.24054374407107282,-0.6984645567038997,0.6012277352967575,investment_to_assets__decile_02,investment_to_assets,decile_02,-0.36185415680021554,-0.36185415680021554,0.24522551892084998,0.25274230322092595,-0.007516784300075963,-0.3283480827585187,-0.3185827143101594,0.00976536844835929,True,True,False,False,True
